"STATION","NAME","DATE","TAVG"
"USW00014739","BOSTON, MA US","2019-08-27","66"
"USW00014739","BOSTON, MA US","2019-08-28","69"
"USW00014739","BOSTON, MA US","2019-08-29","74"
"USW00014739","BOSTON, MA US","2019-08-30","77"
"USW00014739","BOSTON, MA US","2019-08-31","77"
"USW00014739","BOSTON, MA US","2019-09-01","69"
"USW00014739","BOSTON, MA US","2019-09-02","68"
"USW00014739","BOSTON, MA US","2019-09-03","71"
"USW00014739","BOSTON, MA US","2019-09-04","73"
"USW00014739","BOSTON, MA US","2019-09-05","68"
"USW00014739","BOSTON, MA US","2019-09-06","64"
"USW00014739","BOSTON, MA US","2019-09-07","65"
"USW00014739","BOSTON, MA US","2019-09-08","69"
"USW00014739","BOSTON, MA US","2019-09-09","66"
"USW00014739","BOSTON, MA US","2019-09-10","67"
"USW00014739","BOSTON, MA US","2019-09-11","75"
"USW00014739","BOSTON, MA US","2019-09-12","69"
"USW00014739","BOSTON, MA US","2019-09-13","61"
"USW00014739","BOSTON, MA US","2019-09-14","62"
"USW00014739","BOSTON, MA US","2019-09-15","73"
"USW00014739","BOSTON, MA US","2019-09-16","70"
"USW00014739","BOSTON, MA US","2019-09-17","64"
"USW00014739","BOSTON, MA US","2019-09-18","61"
"USW00014739","BOSTON, MA US","2019-09-19","58"
"USW00014739","BOSTON, MA US","2019-09-20","64"
"USW00014739","BOSTON, MA US","2019-09-21","73"
"USW00014739","BOSTON, MA US","2019-09-22","74"
"USW00014739","BOSTON, MA US","2019-09-23","78"
"USW00014739","BOSTON, MA US","2019-09-24","74"
"USW00014739","BOSTON, MA US","2019-09-25","65"
"USW00014739","BOSTON, MA US","2019-09-26","68"
"USW00014739","BOSTON, MA US","2019-09-27","65"
"USW00014739","BOSTON, MA US","2019-09-28","68"
"USW00014739","BOSTON, MA US","2019-09-29","70"
"USW00014739","BOSTON, MA US","2019-09-30","59"
"USW00014739","BOSTON, MA US","2019-10-01","62"
"USW00014739","BOSTON, MA US","2019-10-02","71"
"USW00014739","BOSTON, MA US","2019-10-03","54"
"USW00014739","BOSTON, MA US","2019-10-04","56"
"USW00014739","BOSTON, MA US","2019-10-05","50"
"USW00014739","BOSTON, MA US","2019-10-06","56"
"USW00014739","BOSTON, MA US","2019-10-07","73"
"USW00014739","BOSTON, MA US","2019-10-08","62"
"USW00014739","BOSTON, MA US","2019-10-09","58"
"USW00014739","BOSTON, MA US","2019-10-10","56"
"USW00014739","BOSTON, MA US","2019-10-11","56"
"USW00014739","BOSTON, MA US","2019-10-12","56"
"USW00014739","BOSTON, MA US","2019-10-13","59"
"USW00014739","BOSTON, MA US","2019-10-14","58"
"USW00014739","BOSTON, MA US","2019-10-15","58"
"USW00014739","BOSTON, MA US","2019-10-16","54"
"USW00014739","BOSTON, MA US","2019-10-17","57"
"USW00014739","BOSTON, MA US","2019-10-18","55"
"USW00014739","BOSTON, MA US","2019-10-19","52"
"USW00014739","BOSTON, MA US","2019-10-20","53"
"USW00014739","BOSTON, MA US","2019-10-21","58"
"USW00014739","BOSTON, MA US","2019-10-22","55"
"USW00014739","BOSTON, MA US","2019-10-23","61"
"USW00014739","BOSTON, MA US","2019-10-24","59"
"USW00014739","BOSTON, MA US","2019-10-25","58"
"USW00014739","BOSTON, MA US","2019-10-26","56"
"USW00014739","BOSTON, MA US","2019-10-27","53"
"USW00014739","BOSTON, MA US","2019-10-28","53"
"USW00014739","BOSTON, MA US","2019-10-29","54"
"USW00014739","BOSTON, MA US","2019-10-30","59"
"USW00014739","BOSTON, MA US","2019-10-31","65"
"USW00014739","BOSTON, MA US","2019-11-01","62"
"USW00014739","BOSTON, MA US","2019-11-02","45"
"USW00014739","BOSTON, MA US","2019-11-03","49"
"USW00014739","BOSTON, MA US","2019-11-04","48"
"USW00014739","BOSTON, MA US","2019-11-05","52"
"USW00014739","BOSTON, MA US","2019-11-06","52"
"USW00014739","BOSTON, MA US","2019-11-07","50"
"USW00014739","BOSTON, MA US","2019-11-08","39"
"USW00014739","BOSTON, MA US","2019-11-09","33"
"USW00014739","BOSTON, MA US","2019-11-10","41"
"USW00014739","BOSTON, MA US","2019-11-11","48"
"USW00014739","BOSTON, MA US","2019-11-12","41"
"USW00014739","BOSTON, MA US","2019-11-13","27"
"USW00014739","BOSTON, MA US","2019-11-14","30"
"USW00014739","BOSTON, MA US","2019-11-15","44"
"USW00014739","BOSTON, MA US","2019-11-16","37"
"USW00014739","BOSTON, MA US","2019-11-17","32"
"USW00014739","BOSTON, MA US","2019-11-18","40"
"USW00014739","BOSTON, MA US","2019-11-19","42"
"USW00014739","BOSTON, MA US","2019-11-20","41"
"USW00014739","BOSTON, MA US","2019-11-21","42"
"USW00014739","BOSTON, MA US","2019-11-22","48"
"USW00014739","BOSTON, MA US","2019-11-23","41"
"USW00014739","BOSTON, MA US","2019-11-24","43"
"USW00014739","BOSTON, MA US","2019-11-25","46"
"USW00014739","BOSTON, MA US","2019-11-26","50"
"USW00014739","BOSTON, MA US","2019-11-27","48"
"USW00014739","BOSTON, MA US","2019-11-28","47"
"USW00014739","BOSTON, MA US","2019-11-29","37"
"USW00014739","BOSTON, MA US","2019-11-30","33"
"USW00014739","BOSTON, MA US","2019-12-01","29"
"USW00014739","BOSTON, MA US","2019-12-02","39"
"USW00014739","BOSTON, MA US","2019-12-03","32"
"USW00014739","BOSTON, MA US","2019-12-04","34"
"USW00014739","BOSTON, MA US","2019-12-05","40"
"USW00014739","BOSTON, MA US","2019-12-06","34"
"USW00014739","BOSTON, MA US","2019-12-07","32"
"USW00014739","BOSTON, MA US","2019-12-08","29"
"USW00014739","BOSTON, MA US","2019-12-09","45"
"USW00014739","BOSTON, MA US","2019-12-10","59"
"USW00014739","BOSTON, MA US","2019-12-11","38"
"USW00014739","BOSTON, MA US","2019-12-12","30"
"USW00014739","BOSTON, MA US","2019-12-13","35"
"USW00014739","BOSTON, MA US","2019-12-14","51"
"USW00014739","BOSTON, MA US","2019-12-15","49"
"USW00014739","BOSTON, MA US","2019-12-16","34"
"USW00014739","BOSTON, MA US","2019-12-17","31"
"USW00014739","BOSTON, MA US","2019-12-18","34"
"USW00014739","BOSTON, MA US","2019-12-19","22"
"USW00014739","BOSTON, MA US","2019-12-20","23"
"USW00014739","BOSTON, MA US","2019-12-21","27"
"USW00014739","BOSTON, MA US","2019-12-22","36"
"USW00014739","BOSTON, MA US","2019-12-23","44"
"USW00014739","BOSTON, MA US","2019-12-24","45"
"USW00014739","BOSTON, MA US","2019-12-25","37"
"USW00014739","BOSTON, MA US","2019-12-26","37"
"USW00014739","BOSTON, MA US","2019-12-27","41"
"USW00014739","BOSTON, MA US","2019-12-28","48"
"USW00014739","BOSTON, MA US","2019-12-29","40"
"USW00014739","BOSTON, MA US","2019-12-30","38"
"USW00014739","BOSTON, MA US","2019-12-31","40"
"USW00014739","BOSTON, MA US","2020-01-01","39"
"USW00014739","BOSTON, MA US","2020-01-02","40"
"USW00014739","BOSTON, MA US","2020-01-03","47"
"USW00014739","BOSTON, MA US","2020-01-04","47"
"USW00014739","BOSTON, MA US","2020-01-05","39"
"USW00014739","BOSTON, MA US","2020-01-06","33"
"USW00014739","BOSTON, MA US","2020-01-07","38"
"USW00014739","BOSTON, MA US","2020-01-08","38"
"USW00014739","BOSTON, MA US","2020-01-09","29"
"USW00014739","BOSTON, MA US","2020-01-10","38"
"USW00014739","BOSTON, MA US","2020-01-11","57"
"USW00014739","BOSTON, MA US","2020-01-12","66"
"USW00014739","BOSTON, MA US","2020-01-13","41"
"USW00014739","BOSTON, MA US","2020-01-14","39"
"USW00014739","BOSTON, MA US","2020-01-15","44"
"USW00014739","BOSTON, MA US","2020-01-16","42"
"USW00014739","BOSTON, MA US","2020-01-17","25"
"USW00014739","BOSTON, MA US","2020-01-18","18"
"USW00014739","BOSTON, MA US","2020-01-19","33"
"USW00014739","BOSTON, MA US","2020-01-20","26"
"USW00014739","BOSTON, MA US","2020-01-21","23"
"USW00014739","BOSTON, MA US","2020-01-22","29"
"USW00014739","BOSTON, MA US","2020-01-23","36"
"USW00014739","BOSTON, MA US","2020-01-24","41"
"USW00014739","BOSTON, MA US","2020-01-25","42"
"USW00014739","BOSTON, MA US","2020-01-26","47"
"USW00014739","BOSTON, MA US","2020-01-27","42"
"USW00014739","BOSTON, MA US","2020-01-28","41"
"USW00014739","BOSTON, MA US","2020-01-29","37"
"USW00014739","BOSTON, MA US","2020-01-30","29"
"USW00014739","BOSTON, MA US","2020-01-31","35"
"USW00014739","BOSTON, MA US","2020-02-01","38"
"USW00014739","BOSTON, MA US","2020-02-02","39"
"USW00014739","BOSTON, MA US","2020-02-03","41"
"USW00014739","BOSTON, MA US","2020-02-04","42"
"USW00014739","BOSTON, MA US","2020-02-05","41"
"USW00014739","BOSTON, MA US","2020-02-06","37"
"USW00014739","BOSTON, MA US","2020-02-07","40"
"USW00014739","BOSTON, MA US","2020-02-08","31"
"USW00014739","BOSTON, MA US","2020-02-09","27"
"USW00014739","BOSTON, MA US","2020-02-10","42"
"USW00014739","BOSTON, MA US","2020-02-11","43"
"USW00014739","BOSTON, MA US","2020-02-12","41"
"USW00014739","BOSTON, MA US","2020-02-13","39"
"USW00014739","BOSTON, MA US","2020-02-14","33"
"USW00014739","BOSTON, MA US","2020-02-15","19"
"USW00014739","BOSTON, MA US","2020-02-16","35"
"USW00014739","BOSTON, MA US","2020-02-17","42"
"USW00014739","BOSTON, MA US","2020-02-18","37"
"USW00014739","BOSTON, MA US","2020-02-19","43"
"USW00014739","BOSTON, MA US","2020-02-20","32"
"USW00014739","BOSTON, MA US","2020-02-21","26"
"USW00014739","BOSTON, MA US","2020-02-22","36"
"USW00014739","BOSTON, MA US","2020-02-23","44"
"USW00014739","BOSTON, MA US","2020-02-24","48"
"USW00014739","BOSTON, MA US","2020-02-25","47"
"USW00014739","BOSTON, MA US","2020-02-26","46"
"USW00014739","BOSTON, MA US","2020-02-27","45"
"USW00014739","BOSTON, MA US","2020-02-28","34"
"USW00014739","BOSTON, MA US","2020-02-29","31"
"USW00014739","BOSTON, MA US","2020-03-01","25"
"USW00014739","BOSTON, MA US","2020-03-02","35"
"USW00014739","BOSTON, MA US","2020-03-03","50"
"USW00014739","BOSTON, MA US","2020-03-04","47"
"USW00014739","BOSTON, MA US","2020-03-05","44"
"USW00014739","BOSTON, MA US","2020-03-06","39"
"USW00014739","BOSTON, MA US","2020-03-07","36"
"USW00014739","BOSTON, MA US","2020-03-08","40"
"USW00014739","BOSTON, MA US","2020-03-09","55"
"USW00014739","BOSTON, MA US","2020-03-10","52"
"USW00014739","BOSTON, MA US","2020-03-11","50"
"USW00014739","BOSTON, MA US","2020-03-12","40"
"USW00014739","BOSTON, MA US","2020-03-13","46"
"USW00014739","BOSTON, MA US","2020-03-14","46"
"USW00014739","BOSTON, MA US","2020-03-15","40"
"USW00014739","BOSTON, MA US","2020-03-16","32"
"USW00014739","BOSTON, MA US","2020-03-17","36"
"USW00014739","BOSTON, MA US","2020-03-18","43"
"USW00014739","BOSTON, MA US","2020-03-19","41"
"USW00014739","BOSTON, MA US","2020-03-20","48"
"USW00014739","BOSTON, MA US","2020-03-21","49"
"USW00014739","BOSTON, MA US","2020-03-22","31"
"USW00014739","BOSTON, MA US","2020-03-23","33"
"USW00014739","BOSTON, MA US","2020-03-24","40"
"USW00014739","BOSTON, MA US","2020-03-25","40"
"USW00014739","BOSTON, MA US","2020-03-26","39"
"USW00014739","BOSTON, MA US","2020-03-27","51"
"USW00014739","BOSTON, MA US","2020-03-28","45"
"USW00014739","BOSTON, MA US","2020-03-29","42"
"USW00014739","BOSTON, MA US","2020-03-30","40"
"USW00014739","BOSTON, MA US","2020-03-31","36"
"USW00014739","BOSTON, MA US","2020-04-01","36"
"USW00014739","BOSTON, MA US","2020-04-02","42"
"USW00014739","BOSTON, MA US","2020-04-03","43"
"USW00014739","BOSTON, MA US","2020-04-04","41"
"USW00014739","BOSTON, MA US","2020-04-05","43"
"USW00014739","BOSTON, MA US","2020-04-06","50"
"USW00014739","BOSTON, MA US","2020-04-07","52"
"USW00014739","BOSTON, MA US","2020-04-08","46"
"USW00014739","BOSTON, MA US","2020-04-09","44"
"USW00014739","BOSTON, MA US","2020-04-10","43"
"USW00014739","BOSTON, MA US","2020-04-11","44"
"USW00014739","BOSTON, MA US","2020-04-12","47"
"USW00014739","BOSTON, MA US","2020-04-13","55"
"USW00014739","BOSTON, MA US","2020-04-14","53"
"USW00014739","BOSTON, MA US","2020-04-15","47"
"USW00014739","BOSTON, MA US","2020-04-16","42"
"USW00014739","BOSTON, MA US","2020-04-17","41"
"USW00014739","BOSTON, MA US","2020-04-18","38"
"USW00014739","BOSTON, MA US","2020-04-19","46"
"USW00014739","BOSTON, MA US","2020-04-20","48"
"USW00014739","BOSTON, MA US","2020-04-21","43"
"USW00014739","BOSTON, MA US","2020-04-22","39"
"USW00014739","BOSTON, MA US","2020-04-23","42"
"USW00014739","BOSTON, MA US","2020-04-24","44"
"USW00014739","BOSTON, MA US","2020-04-25","45"
"USW00014739","BOSTON, MA US","2020-04-26","45"
"USW00014739","BOSTON, MA US","2020-04-27","41"
"USW00014739","BOSTON, MA US","2020-04-28","40"
"USW00014739","BOSTON, MA US","2020-04-29","44"
"USW00014739","BOSTON, MA US","2020-04-30","45"
"USW00014739","BOSTON, MA US","2020-05-01","52"
"USW00014739","BOSTON, MA US","2020-05-02","57"
"USW00014739","BOSTON, MA US","2020-05-03","64"
"USW00014739","BOSTON, MA US","2020-05-04","63"
"USW00014739","BOSTON, MA US","2020-05-05","51"
"USW00014739","BOSTON, MA US","2020-05-06","47"
"USW00014739","BOSTON, MA US","2020-05-07","51"
"USW00014739","BOSTON, MA US","2020-05-08","52"
"USW00014739","BOSTON, MA US","2020-05-09","41"
"USW00014739","BOSTON, MA US","2020-05-10","44"
"USW00014739","BOSTON, MA US","2020-05-11","52"
"USW00014739","BOSTON, MA US","2020-05-12","48"
"USW00014739","BOSTON, MA US","2020-05-13","48"
"USW00014739","BOSTON, MA US","2020-05-14","57"
"USW00014739","BOSTON, MA US","2020-05-15","60"
"USW00014739","BOSTON, MA US","2020-05-16","63"
"USW00014739","BOSTON, MA US","2020-05-17","54"
"USW00014739","BOSTON, MA US","2020-05-18","54"
"USW00014739","BOSTON, MA US","2020-05-19","51"
"USW00014739","BOSTON, MA US","2020-05-20","51"
"USW00014739","BOSTON, MA US","2020-05-21","58"
"USW00014739","BOSTON, MA US","2020-05-22","67"
"USW00014739","BOSTON, MA US","2020-05-23","62"
"USW00014739","BOSTON, MA US","2020-05-24","50"
"USW00014739","BOSTON, MA US","2020-05-25","50"
"USW00014739","BOSTON, MA US","2020-05-26","56"
"USW00014739","BOSTON, MA US","2020-05-27","70"
"USW00014739","BOSTON, MA US","2020-05-28","71"
"USW00014739","BOSTON, MA US","2020-05-29","73"
"USW00014739","BOSTON, MA US","2020-05-30","73"
"USW00014739","BOSTON, MA US","2020-05-31","65"
"USW00014739","BOSTON, MA US","2020-06-01","56"
"USW00014739","BOSTON, MA US","2020-06-02","56"
"USW00014739","BOSTON, MA US","2020-06-03","65"
"USW00014739","BOSTON, MA US","2020-06-04","74"
"USW00014739","BOSTON, MA US","2020-06-05","72"
"USW00014739","BOSTON, MA US","2020-06-06","75"
"USW00014739","BOSTON, MA US","2020-06-07","62"
"USW00014739","BOSTON, MA US","2020-06-08","66"
"USW00014739","BOSTON, MA US","2020-06-09","67"
"USW00014739","BOSTON, MA US","2020-06-10","62"
"USW00014739","BOSTON, MA US","2020-06-11","67"
"USW00014739","BOSTON, MA US","2020-06-12","73"
"USW00014739","BOSTON, MA US","2020-06-13","66"
"USW00014739","BOSTON, MA US","2020-06-14","60"
"USW00014739","BOSTON, MA US","2020-06-15","59"
"USW00014739","BOSTON, MA US","2020-06-16","62"
"USW00014739","BOSTON, MA US","2020-06-17","64"
"USW00014739","BOSTON, MA US","2020-06-18","72"
"USW00014739","BOSTON, MA US","2020-06-19","77"
"USW00014739","BOSTON, MA US","2020-06-20","79"
"USW00014739","BOSTON, MA US","2020-06-21","78"
"USW00014739","BOSTON, MA US","2020-06-22","67"
"USW00014739","BOSTON, MA US","2020-06-23","72"
"USW00014739","BOSTON, MA US","2020-06-24","76"
"USW00014739","BOSTON, MA US","2020-06-25","77"
"USW00014739","BOSTON, MA US","2020-06-26","76"
"USW00014739","BOSTON, MA US","2020-06-27","74"
"USW00014739","BOSTON, MA US","2020-06-28","70"
"USW00014739","BOSTON, MA US","2020-06-29","67"
"USW00014739","BOSTON, MA US","2020-06-30","64"
"USW00014739","BOSTON, MA US","2020-07-01","66"
"USW00014739","BOSTON, MA US","2020-07-02","71"
"USW00014739","BOSTON, MA US","2020-07-03","72"
"USW00014739","BOSTON, MA US","2020-07-04","65"
"USW00014739","BOSTON, MA US","2020-07-05","69"
"USW00014739","BOSTON, MA US","2020-07-06","68"
"USW00014739","BOSTON, MA US","2020-07-07","68"
"USW00014739","BOSTON, MA US","2020-07-08","74"
"USW00014739","BOSTON, MA US","2020-07-09","78"
"USW00014739","BOSTON, MA US","2020-07-10","74"
"USW00014739","BOSTON, MA US","2020-07-11","77"
"USW00014739","BOSTON, MA US","2020-07-12","80"
"USW00014739","BOSTON, MA US","2020-07-13","78"
"USW00014739","BOSTON, MA US","2020-07-14","71"
"USW00014739","BOSTON, MA US","2020-07-15","66"
"USW00014739","BOSTON, MA US","2020-07-16","65"
"USW00014739","BOSTON, MA US","2020-07-17","64"
"USW00014739","BOSTON, MA US","2020-07-18","77"
"USW00014739","BOSTON, MA US","2020-07-19","82"
"USW00014739","BOSTON, MA US","2020-07-20","82"
"USW00014739","BOSTON, MA US","2020-07-21","83"
"USW00014739","BOSTON, MA US","2020-07-22","75"
"USW00014739","BOSTON, MA US","2020-07-23","76"
"USW00014739","BOSTON, MA US","2020-07-24","74"
"USW00014739","BOSTON, MA US","2020-07-25","76"
"USW00014739","BOSTON, MA US","2020-07-26","81"
"USW00014739","BOSTON, MA US","2020-07-27","86"
"USW00014739","BOSTON, MA US","2020-07-28","87"
"USW00014739","BOSTON, MA US","2020-07-29","80"
"USW00014739","BOSTON, MA US","2020-07-30","78"
"USW00014739","BOSTON, MA US","2020-07-31","75"
"USW00014739","BOSTON, MA US","2020-08-01","75"
"USW00014739","BOSTON, MA US","2020-08-02","77"
"USW00014739","BOSTON, MA US","2020-08-03","83"
"USW00014739","BOSTON, MA US","2020-08-04","76"
"USW00014739","BOSTON, MA US","2020-08-05","79"
"USW00014739","BOSTON, MA US","2020-08-06","77"
"USW00014739","BOSTON, MA US","2020-08-07","71"
"USW00014739","BOSTON, MA US","2020-08-08","70"
"USW00014739","BOSTON, MA US","2020-08-09","76"
"USW00014739","BOSTON, MA US","2020-08-10","81"
"USW00014739","BOSTON, MA US","2020-08-11","83"
"USW00014739","BOSTON, MA US","2020-08-12","81"
"USW00014739","BOSTON, MA US","2020-08-13","79"
"USW00014739","BOSTON, MA US","2020-08-14","73"
"USW00014739","BOSTON, MA US","2020-08-15","68"
"USW00014739","BOSTON, MA US","2020-08-16","67"
"USW00014739","BOSTON, MA US","2020-08-17","66"
"USW00014739","BOSTON, MA US","2020-08-18","73"
"USW00014739","BOSTON, MA US","2020-08-19","71"
"USW00014739","BOSTON, MA US","2020-08-20","69"
"USW00014739","BOSTON, MA US","2020-08-21","75"
"USW00014739","BOSTON, MA US","2020-08-22","75"
"USW00014739","BOSTON, MA US","2020-08-23","73"
"USW00014739","BOSTON, MA US","2020-08-24","75"
"USW00014739","BOSTON, MA US","2020-08-25","79"
"USW00014739","BOSTON, MA US","2020-08-26","69"
"USW00014739","BOSTON, MA US","2020-08-27","64"
"USW00014739","BOSTON, MA US","2020-08-28","68"
"USW00014739","BOSTON, MA US","2020-08-29","70"
"USW00014739","BOSTON, MA US","2020-08-30","72"
"USW00014739","BOSTON, MA US","2020-08-31","65"
"USW00014739","BOSTON, MA US","2020-09-01","66"
"USW00014739","BOSTON, MA US","2020-09-02","65"
"USW00014739","BOSTON, MA US","2020-09-03","71"
"USW00014739","BOSTON, MA US","2020-09-04","74"
"USW00014739","BOSTON, MA US","2020-09-05","70"
"USW00014739","BOSTON, MA US","2020-09-06","69"
"USW00014739","BOSTON, MA US","2020-09-07","70"
"USW00014739","BOSTON, MA US","2020-09-08","69"
"USW00014739","BOSTON, MA US","2020-09-09","69"
"USW00014739","BOSTON, MA US","2020-09-10","74"
"USW00014739","BOSTON, MA US","2020-09-11","67"
"USW00014739","BOSTON, MA US","2020-09-12","60"
"USW00014739","BOSTON, MA US","2020-09-13","63"
"USW00014739","BOSTON, MA US","2020-09-14","70"
"USW00014739","BOSTON, MA US","2020-09-15","56"
"USW00014739","BOSTON, MA US","2020-09-16","61"
"USW00014739","BOSTON, MA US","2020-09-17","67"
"USW00014739","BOSTON, MA US","2020-09-18","62"
"USW00014739","BOSTON, MA US","2020-09-19","54"
"USW00014739","BOSTON, MA US","2020-09-20","52"
"USW00014739","BOSTON, MA US","2020-09-21","53"
"USW00014739","BOSTON, MA US","2020-09-22","54"
"USW00014739","BOSTON, MA US","2020-09-23","65"
"USW00014739","BOSTON, MA US","2020-09-24","69"
"USW00014739","BOSTON, MA US","2020-09-25","65"
"USW00014739","BOSTON, MA US","2020-09-26","63"
"USW00014739","BOSTON, MA US","2020-09-27","69"
"USW00014739","BOSTON, MA US","2020-09-28","70"
"USW00014739","BOSTON, MA US","2020-09-29","68"
"USW00014739","BOSTON, MA US","2020-09-30","71"
"USW00014739","BOSTON, MA US","2020-10-01","65"
"USW00014739","BOSTON, MA US","2020-10-02","61"
"USW00014739","BOSTON, MA US","2020-10-03","56"
"USW00014739","BOSTON, MA US","2020-10-04","56"
"USW00014739","BOSTON, MA US","2020-10-05","57"
"USW00014739","BOSTON, MA US","2020-10-06","58"
"USW00014739","BOSTON, MA US","2020-10-07","62"
"USW00014739","BOSTON, MA US","2020-10-08","57"
"USW00014739","BOSTON, MA US","2020-10-09","51"
"USW00014739","BOSTON, MA US","2020-10-10","63"
"USW00014739","BOSTON, MA US","2020-10-11","60"
"USW00014739","BOSTON, MA US","2020-10-12","52"
"USW00014739","BOSTON, MA US","2020-10-13","55"
"USW00014739","BOSTON, MA US","2020-10-14","58"
"USW00014739","BOSTON, MA US","2020-10-15","59"
"USW00014739","BOSTON, MA US","2020-10-16","61"
"USW00014739","BOSTON, MA US","2020-10-17","51"
"USW00014739","BOSTON, MA US","2020-10-18","49"
"USW00014739","BOSTON, MA US","2020-10-19","51"
"USW00014739","BOSTON, MA US","2020-10-20","56"
"USW00014739","BOSTON, MA US","2020-10-21","58"
"USW00014739","BOSTON, MA US","2020-10-22","62"
"USW00014739","BOSTON, MA US","2020-10-23","57"
"USW00014739","BOSTON, MA US","2020-10-24","60"
"USW00014739","BOSTON, MA US","2020-10-25","47"
"USW00014739","BOSTON, MA US","2020-10-26","50"
"USW00014739","BOSTON, MA US","2020-10-27","51"
"USW00014739","BOSTON, MA US","2020-10-28","47"
"USW00014739","BOSTON, MA US","2020-10-29","47"
"USW00014739","BOSTON, MA US","2020-10-30","37"
"USW00014739","BOSTON, MA US","2020-10-31","33"
"USW00014739","BOSTON, MA US","2020-11-01","42"
"USW00014739","BOSTON, MA US","2020-11-02","42"
"USW00014739","BOSTON, MA US","2020-11-03","38"
"USW00014739","BOSTON, MA US","2020-11-04","40"
"USW00014739","BOSTON, MA US","2020-11-05","57"
"USW00014739","BOSTON, MA US","2020-11-06","61"
"USW00014739","BOSTON, MA US","2020-11-07","61"
"USW00014739","BOSTON, MA US","2020-11-08","60"
"USW00014739","BOSTON, MA US","2020-11-09","51"
"USW00014739","BOSTON, MA US","2020-11-10","58"
"USW00014739","BOSTON, MA US","2020-11-11","64"
"USW00014739","BOSTON, MA US","2020-11-12","61"
"USW00014739","BOSTON, MA US","2020-11-13","48"
"USW00014739","BOSTON, MA US","2020-11-14","43"
"USW00014739","BOSTON, MA US","2020-11-15","41"
"USW00014739","BOSTON, MA US","2020-11-16","51"
"USW00014739","BOSTON, MA US","2020-11-17","43"
"USW00014739","BOSTON, MA US","2020-11-18","33"
"USW00014739","BOSTON, MA US","2020-11-19","29"
"USW00014739","BOSTON, MA US","2020-11-20","51"
"USW00014739","BOSTON, MA US","2020-11-21","55"
"USW00014739","BOSTON, MA US","2020-11-22","42"
"USW00014739","BOSTON, MA US","2020-11-23","49"
"USW00014739","BOSTON, MA US","2020-11-24","39"
"USW00014739","BOSTON, MA US","2020-11-25","37"
"USW00014739","BOSTON, MA US","2020-11-26","49"
"USW00014739","BOSTON, MA US","2020-11-27","49"
"USW00014739","BOSTON, MA US","2020-11-28","49"
"USW00014739","BOSTON, MA US","2020-11-29","44"
"USW00014739","BOSTON, MA US","2020-11-30","46"
"USW00014739","BOSTON, MA US","2020-12-01","59"
"USW00014739","BOSTON, MA US","2020-12-02","41"
"USW00014739","BOSTON, MA US","2020-12-03","41"
"USW00014739","BOSTON, MA US","2020-12-04","47"
"USW00014739","BOSTON, MA US","2020-12-05","43"
"USW00014739","BOSTON, MA US","2020-12-06","34"
"USW00014739","BOSTON, MA US","2020-12-07","30"
"USW00014739","BOSTON, MA US","2020-12-08","29"
"USW00014739","BOSTON, MA US","2020-12-09","29"
"USW00014739","BOSTON, MA US","2020-12-10","38"
"USW00014739","BOSTON, MA US","2020-12-11","39"
"USW00014739","BOSTON, MA US","2020-12-12","42"
"USW00014739","BOSTON, MA US","2020-12-13","47"
"USW00014739","BOSTON, MA US","2020-12-14","38"
"USW00014739","BOSTON, MA US","2020-12-15","33"
"USW00014739","BOSTON, MA US","2020-12-16","22"
"USW00014739","BOSTON, MA US","2020-12-17","26"
"USW00014739","BOSTON, MA US","2020-12-18","25"
"USW00014739","BOSTON, MA US","2020-12-19","23"
"USW00014739","BOSTON, MA US","2020-12-20","29"
"USW00014739","BOSTON, MA US","2020-12-21","33"
"USW00014739","BOSTON, MA US","2020-12-22","38"
"USW00014739","BOSTON, MA US","2020-12-23","35"
"USW00014739","BOSTON, MA US","2020-12-24","39"
"USW00014739","BOSTON, MA US","2020-12-25","53"
"USW00014739","BOSTON, MA US","2020-12-26","36"
"USW00014739","BOSTON, MA US","2020-12-27","31"
"USW00014739","BOSTON, MA US","2020-12-28","37"
"USW00014739","BOSTON, MA US","2020-12-29","37"
"USW00014739","BOSTON, MA US","2020-12-30","28"
"USW00014739","BOSTON, MA US","2020-12-31","42"
"USW00014739","BOSTON, MA US","2021-01-01","34"
"USW00014739","BOSTON, MA US","2021-01-02","39"
"USW00014739","BOSTON, MA US","2021-01-03","33"
"USW00014739","BOSTON, MA US","2021-01-04","34"
"USW00014739","BOSTON, MA US","2021-01-05","32"
"USW00014739","BOSTON, MA US","2021-01-06","33"
"USW00014739","BOSTON, MA US","2021-01-07","34"
"USW00014739","BOSTON, MA US","2021-01-08","32"
"USW00014739","BOSTON, MA US","2021-01-09","29"
"USW00014739","BOSTON, MA US","2021-01-10","33"
"USW00014739","BOSTON, MA US","2021-01-11","31"
"USW00014739","BOSTON, MA US","2021-01-12","33"
"USW00014739","BOSTON, MA US","2021-01-13","35"
"USW00014739","BOSTON, MA US","2021-01-14","35"
"USW00014739","BOSTON, MA US","2021-01-15","36"
"USW00014739","BOSTON, MA US","2021-01-16","42"
"USW00014739","BOSTON, MA US","2021-01-17","39"
"USW00014739","BOSTON, MA US","2021-01-18","40"
"USW00014739","BOSTON, MA US","2021-01-19","33"
"USW00014739","BOSTON, MA US","2021-01-20","34"
"USW00014739","BOSTON, MA US","2021-01-21","26"
"USW00014739","BOSTON, MA US","2021-01-22","35"
"USW00014739","BOSTON, MA US","2021-01-23","31"
"USW00014739","BOSTON, MA US","2021-01-24","22"
